ward_id_15,region_15,district_15,ward_15,region_10,district_10,ward_10,parent_overlap_pct,ward_id_10
2000,morogoro,manispaa ya morogoro,chamwino,,,,,
2001,morogoro,manispaa ya morogoro,kauzeni,,,,,
2002,morogoro,manispaa ya morogoro,kichangani,,,,,
2003,morogoro,manispaa ya morogoro,kihonda,,,,,
2004,morogoro,manispaa ya morogoro,kihonda maghorofani,,,,,
2005,morogoro,manispaa ya morogoro,kilakala,,,,,
2006,morogoro,manispaa ya morogoro,kingo,,,,,
2007,morogoro,manispaa ya morogoro,kingolwira,,,,,
2008,morogoro,manispaa ya morogoro,kiwanja cha ndege,,,,,
2009,morogoro,manispaa ya morogoro,luhungo,,,,,
2010,morogoro,manispaa ya morogoro,lukobe,,,,,
2011,morogoro,manispaa ya morogoro,mafiga,,,,,
2012,morogoro,manispaa ya morogoro,mafisa,,,,,
2013,morogoro,manispaa ya morogoro,magadu,,,,,
2014,morogoro,manispaa ya morogoro,mazimbu,,,,,
2015,morogoro,manispaa ya morogoro,mbuyuni,,,,,
2016,morogoro,manispaa ya morogoro,mindu,,,,,
2017,morogoro,manispaa ya morogoro,mji mkuu,,,,,
2018,morogoro,manispaa ya morogoro,mji mpya,,,,,
2019,morogoro,manispaa ya morogoro,mkundi,,,,,
2020,morogoro,manispaa ya morogoro,mlimani,,,,,
2021,morogoro,manispaa ya morogoro,mwembesongo,,,,,
2022,morogoro,manispaa ya morogoro,mzinga,,,,,
2023,morogoro,manispaa ya morogoro,saba saba,,,,,
2024,morogoro,manispaa ya morogoro,sultani area,,,,,
2025,morogoro,manispaa ya morogoro,tungi,,,,,
2026,morogoro,manispaa ya morogoro,uwanja wa taifa,,,,,
2027,morogoro,wilaya ya gairo,chagongwe,,,,,
2028,morogoro,wilaya ya gairo,chakwale,,,,,
2029,morogoro,wilaya ya gairo,chanjale,,,,,
2030,morogoro,wilaya ya gairo,chigela,,,,,
2031,morogoro,wilaya ya gairo,gairo,,,,,
2032,morogoro,wilaya ya gairo,idibo,,,,,
2033,morogoro,wilaya ya gairo,italagwe,,,,,
2034,morogoro,wilaya ya gairo,iyogwe,,,,,
2035,morogoro,wilaya ya gairo,kibedya,,,,,
2036,morogoro,wilaya ya gairo,leshata,,,,,
2037,morogoro,wilaya ya gairo,madege,,,,,
2038,morogoro,wilaya ya gairo,magoweko,,,,,
2039,morogoro,wilaya ya gairo,mandege,,,,,
2040,morogoro,wilaya ya gairo,mkalama,,,,,
2041,morogoro,wilaya ya gairo,msingisi,,,,,
2042,morogoro,wilaya ya gairo,nongwe,,,,,
2043,morogoro,wilaya ya gairo,rubeho,,,,,
2044,morogoro,wilaya ya gairo,ukwamani,,,,,
2045,morogoro,wilaya ya kilombero,chinganda,,,,,
2046,morogoro,wilaya ya kilombero,chisano,,,,,
2047,morogoro,wilaya ya kilombero,chita,,,,,
2048,morogoro,wilaya ya kilombero,idete,,,,,
2049,morogoro,wilaya ya kilombero,ifakara,,,,,
2050,morogoro,wilaya ya kilombero,igima,,,,,
2051,morogoro,wilaya ya kilombero,kalengakelo,,,,,
2052,morogoro,wilaya ya kilombero,kamwene,,,,,
2053,morogoro,wilaya ya kilombero,katindiuka,,,,,
2054,morogoro,wilaya ya kilombero,kibaoni,,,,,
2055,morogoro,wilaya ya kilombero,kiberege,,,,,
2056,morogoro,wilaya ya kilombero,kidatu,,,,,
2057,morogoro,wilaya ya kilombero,kisawasawa,,,,,
2058,morogoro,wilaya ya kilombero,lipangalala,,,,,
2059,morogoro,wilaya ya kilombero,lumemo,,,,,
2060,morogoro,wilaya ya kilombero,mangula,,,,,
2061,morogoro,wilaya ya kilombero,mangulab,,,,,
2062,morogoro,wilaya ya kilombero,masagati,,,,,
2063,morogoro,wilaya ya kilombero,mbasa,,,,,
2064,morogoro,wilaya ya kilombero,mbingu,,,,,
2065,morogoro,wilaya ya kilombero,mchombe,,,,,
2066,morogoro,wilaya ya kilombero,michenga,,,,,
2067,morogoro,wilaya ya kilombero,mkula,,,,,
2068,morogoro,wilaya ya kilombero,mlabani,,,,,
2069,morogoro,wilaya ya kilombero,mlimba,,,,,
2070,morogoro,wilaya ya kilombero,mngeta,,,,,
2071,morogoro,wilaya ya kilombero,mofu,,,,,
2072,morogoro,wilaya ya kilombero,msolwa station,,,,,
2073,morogoro,wilaya ya kilombero,mwaya,,,,,
2074,morogoro,wilaya ya kilombero,namwawala,,,,,
2075,morogoro,wilaya ya kilombero,sanje,,,,,
2076,morogoro,wilaya ya kilombero,signal,,,,,
2077,morogoro,wilaya ya kilombero,uchindile,,,,,
2078,morogoro,wilaya ya kilombero,utengule,,,,,
2079,morogoro,wilaya ya kilombero,viwanja sitini,,,,,
2080,morogoro,wilaya ya kilosa,berega,,,,,
2081,morogoro,wilaya ya kilosa,chanzuru,,,,,
2082,morogoro,wilaya ya kilosa,dumila,,,,,
2083,morogoro,wilaya ya kilosa,kasiki,,,,,
2084,morogoro,wilaya ya kilosa,kidete,,,,,
2085,morogoro,wilaya ya kilosa,kidodi,,,,,
2086,morogoro,wilaya ya kilosa,kilangali,,,,,
2087,morogoro,wilaya ya kilosa,kimamba a,,,,,
2088,morogoro,wilaya ya kilosa,kimamba b,,,,,
2089,morogoro,wilaya ya kilosa,kisanga,,,,,
2090,morogoro,wilaya ya kilosa,kitete,,,,,
2091,morogoro,wilaya ya kilosa,lumbiji,,,,,
2092,morogoro,wilaya ya kilosa,lumuma,,,,,
2093,morogoro,wilaya ya kilosa,mabula,,,,,
2094,morogoro,wilaya ya kilosa,mabwerebwere,,,,,
2095,morogoro,wilaya ya kilosa,madoto,,,,,
2096,morogoro,wilaya ya kilosa,magole,,,,,
2097,morogoro,wilaya ya kilosa,magomeni,,,,,
2098,morogoro,wilaya ya kilosa,magubike,,,,,
2099,morogoro,wilaya ya kilosa,maguha,,,,,
2100,morogoro,wilaya ya kilosa,malolo,,,,,
2101,morogoro,wilaya ya kilosa,mamboya,,,,,
2102,morogoro,wilaya ya kilosa,masanze,,,,,
2103,morogoro,wilaya ya kilosa,mbigiri,,,,,
2104,morogoro,wilaya ya kilosa,mbumi,,,,,
2105,morogoro,wilaya ya kilosa,mhenda,,,,,
2106,morogoro,wilaya ya kilosa,mikumi,,,,,
2107,morogoro,wilaya ya kilosa,mkwatani,,,,,
2108,morogoro,wilaya ya kilosa,msowero,,,,,
2109,morogoro,wilaya ya kilosa,mtumbatu,,,,,
2110,morogoro,wilaya ya kilosa,mvumi,,,,,
2111,morogoro,wilaya ya kilosa,parakuyo,,,,,
2112,morogoro,wilaya ya kilosa,ruaha,,,,,
2113,morogoro,wilaya ya kilosa,rudewa,,,,,
2114,morogoro,wilaya ya kilosa,ruhembe,,,,,
2115,morogoro,wilaya ya kilosa,tindiga,,,,,
2116,morogoro,wilaya ya kilosa,ulaya,,,,,
2117,morogoro,wilaya ya kilosa,ulelingombe,,,,,
2118,morogoro,wilaya ya kilosa,vidunda,,,,,
2119,morogoro,wilaya ya kilosa,zombo,,,,,
2120,morogoro,wilaya ya malinyi,biro,,,,,
2121,morogoro,wilaya ya malinyi,igawa,,,,,
2122,morogoro,wilaya ya malinyi,itete,,,,,
2123,morogoro,wilaya ya malinyi,kmpepo,,,,,
2124,morogoro,wilaya ya malinyi,malinyi,,,,,
2125,morogoro,wilaya ya malinyi,mtimbira,,,,,
2126,morogoro,wilaya ya malinyi,ngoheranga,,,,,
2127,morogoro,wilaya ya malinyi,njiwa,,,,,
2128,morogoro,wilaya ya malinyi,sofi,,,,,
2129,morogoro,wilaya ya malinyi,usangule,,,,,
2130,morogoro,wilaya ya morogoro,bungu,,,,,
2131,morogoro,wilaya ya morogoro,bwakirachini,,,,,
2132,morogoro,wilaya ya morogoro,bwakirajuu,,,,,
2133,morogoro,wilaya ya morogoro,gwata,,,,,
2134,morogoro,wilaya ya morogoro,kasanga,,,,,
2135,morogoro,wilaya ya morogoro,kibogwa,,,,,
2136,morogoro,wilaya ya morogoro,kibuko,,,,,
2137,morogoro,wilaya ya morogoro,kibungo juu,,,,,
2138,morogoro,wilaya ya morogoro,kidugalo,,,,,
2139,morogoro,wilaya ya morogoro,kinole,,,,,
2140,morogoro,wilaya ya morogoro,kiroka,,,,,
2141,morogoro,wilaya ya morogoro,kisaki,,,,,
2142,morogoro,wilaya ya morogoro,kisemu,,,,,
2143,morogoro,wilaya ya morogoro,kolero,,,,,
2144,morogoro,wilaya ya morogoro,konde,,,,,
2145,morogoro,wilaya ya morogoro,lundi,,,,,
2146,morogoro,wilaya ya morogoro,matuli,,,,,
2147,morogoro,wilaya ya morogoro,mikese,,,,,
2148,morogoro,wilaya ya morogoro,mkambalani,,,,,
2149,morogoro,wilaya ya morogoro,mkulazi,,,,,
2150,morogoro,wilaya ya morogoro,mkuyuni,,,,,
2151,morogoro,wilaya ya morogoro,mngazi,,,,,
2152,morogoro,wilaya ya morogoro,mtombozi,,,,,
2153,morogoro,wilaya ya morogoro,mvuha,,,,,
2154,morogoro,wilaya ya morogoro,ngerengere,,,,,
2155,morogoro,wilaya ya morogoro,selembala,,,,,
2156,morogoro,wilaya ya morogoro,singisa,,,,,
2157,morogoro,wilaya ya morogoro,tawa,,,,,
2158,morogoro,wilaya ya morogoro,tegetero,,,,,
2159,morogoro,wilaya ya morogoro,tomondo,,,,,
2160,morogoro,wilaya ya morogoro,tununguo,,,,,
2161,morogoro,wilaya ya mvomero,bunduki,,,,,
2162,morogoro,wilaya ya mvomero,dakawa,,,,,
2163,morogoro,wilaya ya mvomero,diongoya,,,,,
2164,morogoro,wilaya ya mvomero,doma,,,,,
2165,morogoro,wilaya ya mvomero,hembeti,,,,,
2166,morogoro,wilaya ya mvomero,homboza,,,,,
2167,morogoro,wilaya ya mvomero,kanga,,,,,
2168,morogoro,wilaya ya mvomero,kibati,,,,,
2169,morogoro,wilaya ya mvomero,kikeo,,,,,
2170,morogoro,wilaya ya mvomero,kinda,,,,,
2171,morogoro,wilaya ya mvomero,kweuma,,,,,
2172,morogoro,wilaya ya mvomero,langali,,,,,
2173,morogoro,wilaya ya mvomero,luale,,,,,
2174,morogoro,wilaya ya mvomero,lubungo,,,,,
2175,morogoro,wilaya ya mvomero,mangae,,,,,
2176,morogoro,wilaya ya mvomero,maskati,,,,,
2177,morogoro,wilaya ya mvomero,melela,,,,,
2178,morogoro,wilaya ya mvomero,mgeta,,,,,
2179,morogoro,wilaya ya mvomero,mhonda,,,,,
2180,morogoro,wilaya ya mvomero,mkindo,,,,,
2181,morogoro,wilaya ya mvomero,mlali,,,,,
2182,morogoro,wilaya ya mvomero,msongozi,,,,,
2183,morogoro,wilaya ya mvomero,mtibwa,,,,,
2184,morogoro,wilaya ya mvomero,mziha,,,,,
2185,morogoro,wilaya ya mvomero,mzumbe,,,,,
2186,morogoro,wilaya ya mvomero,nyandira,,,,,
2187,morogoro,wilaya ya mvomero,pemba,,,,,
2188,morogoro,wilaya ya mvomero,sungaji,,,,,
2189,morogoro,wilaya ya mvomero,tchenzema,,,,,
2190,morogoro,wilaya ya ulanga,chirombola,,,,,
2191,morogoro,wilaya ya ulanga,euga,,,,,
2192,morogoro,wilaya ya ulanga,ilonga,,,,,
2193,morogoro,wilaya ya ulanga,iragua,,,,,
2194,morogoro,wilaya ya ulanga,isongo,,,,,
2195,morogoro,wilaya ya ulanga,ketaketa,,,,,
2196,morogoro,wilaya ya ulanga,kichangani,,,,,
2197,morogoro,wilaya ya ulanga,lukande,,,,,
2198,morogoro,wilaya ya ulanga,lupiro,,,,,
2199,morogoro,wilaya ya ulanga,mahenge mjini,,,,,
2200,morogoro,wilaya ya ulanga,mawasiliano,,,,,
2201,morogoro,wilaya ya ulanga,mbuga,,,,,
2202,morogoro,wilaya ya ulanga,milola,,,,,
2203,morogoro,wilaya ya ulanga,minepa,,,,,
2204,morogoro,wilaya ya ulanga,msogezi,,,,,
2205,morogoro,wilaya ya ulanga,mwaya,,,,,
2206,morogoro,wilaya ya ulanga,nawenge,,,,,
2207,morogoro,wilaya ya ulanga,ruaha,,,,,
2208,morogoro,wilaya ya ulanga,sali,,,,,
2209,morogoro,wilaya ya ulanga,uponera,,,,,
2210,morogoro,wilaya ya ulanga,vigoi,,,,,
2211,mtwara,manispaa ya mtwara mikindani,chikongola,,,,,
2212,mtwara,manispaa ya mtwara mikindani,chuno,,,,,
2213,mtwara,manispaa ya mtwara mikindani,jangwani,,,,,
2214,mtwara,manispaa ya mtwara mikindani,kisungule,,,,,
2215,mtwara,manispaa ya mtwara mikindani,likombe,,,,,
2216,mtwara,manispaa ya mtwara mikindani,magengeni,,,,,
2217,mtwara,manispaa ya mtwara mikindani,magomeni,,,,,
2218,mtwara,manispaa ya mtwara mikindani,majengo,,,,,
2219,mtwara,manispaa ya mtwara mikindani,mitengo,,,,,
2220,mtwara,manispaa ya mtwara mikindani,mtawanya,,,,,
2221,mtwara,manispaa ya mtwara mikindani,mtonya,,,,,
2222,mtwara,manispaa ya mtwara mikindani,naliendele,,,,,
2223,mtwara,manispaa ya mtwara mikindani,rahaleo,,,,,
2224,mtwara,manispaa ya mtwara mikindani,reli,,,,,
2225,mtwara,manispaa ya mtwara mikindani,shangani,,,,,
2226,mtwara,manispaa ya mtwara mikindani,tandika,,,,,
2227,mtwara,manispaa ya mtwara mikindani,ufukoni,,,,,
2228,mtwara,manispaa ya mtwara mikindani,vigaeni,,,,,
2229,mtwara,mji wa masasi,chanikanguo,,,,,
2230,mtwara,mji wa masasi,jida,,,,,
2231,mtwara,mji wa masasi,marika,,,,,
2232,mtwara,mji wa masasi,migongo,,,,,
2233,mtwara,mji wa masasi,mkomaindo,,,,,
2234,mtwara,mji wa masasi,mkuti,,,,,
2235,mtwara,mji wa masasi,mtandi,,,,,
2236,mtwara,mji wa masasi,mumbaka,,,,,
2237,mtwara,mji wa masasi,mwenge,,,,,
2238,mtwara,mji wa masasi,mwenge mtapika,,,,,
2239,mtwara,mji wa masasi,napupa,,,,,
2240,mtwara,mji wa masasi,nyasa,,,,,
2241,mtwara,mji wa masasi,sululu,,,,,
2242,mtwara,mji wa masasi,temeke,,,,,
2243,mtwara,mji wa nanyamba,chawi,,,,,
2244,mtwara,mji wa nanyamba,dinyecha,,,,,
2245,mtwara,mji wa nanyamba,hinju,,,,,
2246,mtwara,mji wa nanyamba,kiromba,,,,,
2247,mtwara,mji wa nanyamba,kitaya,,,,,
2248,mtwara,mji wa nanyamba,kiyanga,,,,,
2249,mtwara,mji wa nanyamba,mbembaleo,,,,,
2250,mtwara,mji wa nanyamba,milangominne,,,,,
2251,mtwara,mji wa nanyamba,mnima,,,,,
2252,mtwara,mji wa nanyamba,mnongodi,,,,,
2253,mtwara,mji wa nanyamba,mtimbwilimbwi,,,,,
2254,mtwara,mji wa nanyamba,mtiniko,,,,,
2255,mtwara,mji wa nanyamba,namtumbuka,,,,,
2256,mtwara,mji wa nanyamba,nanyamba,,,,,
2257,mtwara,mji wa nanyamba,nitekela,,,,,
2258,mtwara,mji wa nanyamba,njengwa,,,,,
2259,mtwara,mji wa nanyamba,nyundo,,,,,
2260,mtwara,mji wa newala,julia,,,,,
2261,mtwara,mji wa newala,luchingu,,,,,
2262,mtwara,mji wa newala,mahumbika,,,,,
2263,mtwara,mji wa newala,makonga,,,,,
2264,mtwara,mji wa newala,makote,,,,,
2265,mtwara,mji wa newala,mcholi i,,,,,
2266,mtwara,mji wa newala,mcholi ii,,,,,
2267,mtwara,mji wa newala,mkulungulu,,,,,
2268,mtwara,mji wa newala,mkunya,,,,,
2269,mtwara,mji wa newala,mnekachi,,,,,
2270,mtwara,mji wa newala,mtonya,,,,,
2271,mtwara,mji wa newala,mtumachi,,,,,
2272,mtwara,mji wa newala,namiyonga,,,,,
2273,mtwara,mji wa newala,nanguruwe,,,,,
2274,mtwara,mji wa newala,nangwala,,,,,
2275,mtwara,mji wa newala,tulindane,,,,,
2276,mtwara,wilaya ya masasi,chigugu,,,,,
2277,mtwara,wilaya ya masasi,chikolopola,,,,,
2278,mtwara,wilaya ya masasi,chikukwe,,,,,
2279,mtwara,wilaya ya masasi,chikundi,,,,,
2280,mtwara,wilaya ya masasi,chikunja,,,,,
2281,mtwara,wilaya ya masasi,chiungutwa,,,,,
2282,mtwara,wilaya ya masasi,chiwale,,,,,
2283,mtwara,wilaya ya masasi,chiwata,,,,,
2284,mtwara,wilaya ya masasi,lipumburu,,,,,
2285,mtwara,wilaya ya masasi,lukuledi,,,,,
2286,mtwara,wilaya ya masasi,lulindi,,,,,
2287,mtwara,wilaya ya masasi,lupaso,,,,,
2288,mtwara,wilaya ya masasi,makongonda,,,,,
2289,mtwara,wilaya ya masasi,mbuyuni,,,,,
2290,mtwara,wilaya ya masasi,mchauru,,,,,
2291,mtwara,wilaya ya masasi,mijelejele,,,,,
2292,mtwara,wilaya ya masasi,mitesa,,,,,
2293,mtwara,wilaya ya masasi,mkululu,,,,,
2294,mtwara,wilaya ya masasi,mkundi,,,,,
2295,mtwara,wilaya ya masasi,mlingula,,,,,
2296,mtwara,wilaya ya masasi,mnavira,,,,,
2297,mtwara,wilaya ya masasi,mpanyani,,,,,
2298,mtwara,wilaya ya masasi,mpeta,,,,,
2299,mtwara,wilaya ya masasi,mpindimbi,,,,,
2300,mtwara,wilaya ya masasi,msikisi,,,,,
2301,mtwara,wilaya ya masasi,mwena,,,,,
2302,mtwara,wilaya ya masasi,namajani,,,,,
2303,mtwara,wilaya ya masasi,namalenga,,,,,
2304,mtwara,wilaya ya masasi,namatutwe,,,,,
2305,mtwara,wilaya ya masasi,nanganga,,,,,
2306,mtwara,wilaya ya masasi,nangoo,,,,,
2307,mtwara,wilaya ya masasi,nanjota,,,,,
2308,mtwara,wilaya ya masasi,ndanda,,,,,
2309,mtwara,wilaya ya masasi,sindano,,,,,
2310,mtwara,wilaya ya mtwara,dihimba,,,,,
2311,mtwara,wilaya ya mtwara,kitere,,,,,
2312,mtwara,wilaya ya mtwara,libobe,,,,,
2313,mtwara,wilaya ya mtwara,lipwidi,,,,,
2314,mtwara,wilaya ya mtwara,madimba,,,,,
2315,mtwara,wilaya ya mtwara,mahurunga,,,,,
2316,mtwara,wilaya ya mtwara,mangopachanne,,,,,
2317,mtwara,wilaya ya mtwara,mayanga,,,,,
2318,mtwara,wilaya ya mtwara,mbawala,,,,,
2319,mtwara,wilaya ya mtwara,mkunwa,,,,,
2320,mtwara,wilaya ya mtwara,moma,,,,,
2321,mtwara,wilaya ya mtwara,mpapura,,,,,
2322,mtwara,wilaya ya mtwara,msangamkuu,,,,,
2323,mtwara,wilaya ya mtwara,msimbati,,,,,
2324,mtwara,wilaya ya mtwara,muungano,,,,,
2325,mtwara,wilaya ya mtwara,nalingu,,,,,
2326,mtwara,wilaya ya mtwara,nanguruwe,,,,,
2327,mtwara,wilaya ya mtwara,naumbu,,,,,
2328,mtwara,wilaya ya mtwara,ndumbwe,,,,,
2329,mtwara,wilaya ya mtwara,tangazo,,,,,
2330,mtwara,wilaya ya mtwara,ziwani,,,,,
2331,mtwara,wilaya ya nanyumbu,chipuputa,,,,,
2332,mtwara,wilaya ya nanyumbu,kamundi,,,,,
2333,mtwara,wilaya ya nanyumbu,kilimanihewa,,,,,
2334,mtwara,wilaya ya nanyumbu,likokona,,,,,
2335,mtwara,wilaya ya nanyumbu,lumesule,,,,,
2336,mtwara,wilaya ya nanyumbu,mangaka,,,,,
2337,mtwara,wilaya ya nanyumbu,maratani,,,,,
2338,mtwara,wilaya ya nanyumbu,masuguru,,,,,
2339,mtwara,wilaya ya nanyumbu,michiga,,,,,
2340,mtwara,wilaya ya nanyumbu,mikangaula,,,,,
2341,mtwara,wilaya ya nanyumbu,mkonona,,,,,
2342,mtwara,wilaya ya nanyumbu,mnanje,,,,,
2343,mtwara,wilaya ya nanyumbu,nandete,,,,,
2344,mtwara,wilaya ya nanyumbu,nangomba,,,,,
2345,mtwara,wilaya ya nanyumbu,nanyumbu,,,,,
2346,mtwara,wilaya ya nanyumbu,napacho,,,,,
2347,mtwara,wilaya ya nanyumbu,sengenya,,,,,
2348,mtwara,wilaya ya newala,chihangu,,,,,
2349,mtwara,wilaya ya newala,chilangala,,,,,
2350,mtwara,wilaya ya newala,chitekete,,,,,
2351,mtwara,wilaya ya newala,chiwonga,,,,,
2352,mtwara,wilaya ya newala,kitangari,,,,,
2353,mtwara,wilaya ya newala,makukwe,,,,,
2354,mtwara,wilaya ya newala,malatu,,,,,
2355,mtwara,wilaya ya newala,maputi,,,,,
2356,mtwara,wilaya ya newala,mchemo,,,,,
2357,mtwara,wilaya ya newala,mdimba mpelepele,,,,,
2358,mtwara,wilaya ya newala,mikumbi,,,,,
2359,mtwara,wilaya ya newala,mkoma ii,,,,,
2360,mtwara,wilaya ya newala,mkwedu,,,,,
2361,mtwara,wilaya ya newala,mnyambe,,,,,
2362,mtwara,wilaya ya newala,mnyeu,,,,,
2363,mtwara,wilaya ya newala,mpwapwa,,,,,
2364,mtwara,wilaya ya newala,mtopwa,,,,,
2365,mtwara,wilaya ya newala,mtunguru,,,,,
2366,mtwara,wilaya ya newala,muungano,,,,,
2367,mtwara,wilaya ya newala,nakahako,,,,,
2368,mtwara,wilaya ya newala,nambali,,,,,
2369,mtwara,wilaya ya newala,nandwahi,,,,,
2370,mtwara,wilaya ya tandahimba,chaume,,,,,
2371,mtwara,wilaya ya tandahimba,chikongola,,,,,
2372,mtwara,wilaya ya tandahimba,chingungwe,,,,,
2373,mtwara,wilaya ya tandahimba,dinduma,,,,,
2374,mtwara,wilaya ya tandahimba,kitama,,,,,
2375,mtwara,wilaya ya tandahimba,kwanyama,,,,,
2376,mtwara,wilaya ya tandahimba,litehu,,,,,
2377,mtwara,wilaya ya tandahimba,luagala,,,,,
2378,mtwara,wilaya ya tandahimba,lukokoda,,,,,
2379,mtwara,wilaya ya tandahimba,lyenje,,,,,
2380,mtwara,wilaya ya tandahimba,mahuta,,,,,
2381,mtwara,wilaya ya tandahimba,malopokelo,,,,,
2382,mtwara,wilaya ya tandahimba,maundo,,,,,
2383,mtwara,wilaya ya tandahimba,mchichira,,,,,
2384,mtwara,wilaya ya tandahimba,mdimbamnyoma,,,,,
2385,mtwara,wilaya ya tandahimba,michenjele,,,,,
2386,mtwara,wilaya ya tandahimba,mihambwe,,,,,
2387,mtwara,wilaya ya tandahimba,milongodi,,,,,
2388,mtwara,wilaya ya tandahimba,miuta,,,,,
2389,mtwara,wilaya ya tandahimba,mkonjowano,,,,,
2390,mtwara,wilaya ya tandahimba,mkoreha,,,,,
2391,mtwara,wilaya ya tandahimba,mkundi,,,,,
2392,mtwara,wilaya ya tandahimba,mkwiti,,,,,
2393,mtwara,wilaya ya tandahimba,mndumbwe,,,,,
2394,mtwara,wilaya ya tandahimba,mnyawa,,,,,
2395,mtwara,wilaya ya tandahimba,nahnyanga,,,,,
2396,mtwara,wilaya ya tandahimba,nambahu,,,,,
2397,mtwara,wilaya ya tandahimba,namikupa,,,,,
2398,mtwara,wilaya ya tandahimba,naputa,,,,,
2399,mtwara,wilaya ya tandahimba,ngunja,,,,,
2400,mtwara,wilaya ya tandahimba,tandahimba,,,,,
2402,mwanza,jiji la mwanza,buhongwa,,,,,
2403,mwanza,jiji la mwanza,butimba,,,,,
2404,mwanza,jiji la mwanza,igogo,,,,,
2405,mwanza,jiji la mwanza,igoma,,,,,
2406,mwanza,jiji la mwanza,isamilo,,,,,
2401,mwanza,jiji la mwanza,kishili,,,,,
2407,mwanza,jiji la mwanza,luchelele,,,,,
2408,mwanza,jiji la mwanza,lwanhima,,,,,
2409,mwanza,jiji la mwanza,mabatini,,,,,
2410,mwanza,jiji la mwanza,mahina,,,,,
2411,mwanza,jiji la mwanza,mbugani,,,,,
2412,mwanza,jiji la mwanza,mhandu,,,,,
2413,mwanza,jiji la mwanza,mirongo,,,,,
2414,mwanza,jiji la mwanza,mkolani,,,,,
2415,mwanza,jiji la mwanza,mkuyuni,,,,,
2416,mwanza,jiji la mwanza,nyamagana,,,,,
2417,mwanza,jiji la mwanza,nyegezi,,,,,
2418,mwanza,jiji la mwanza,pamba,,,,,
2419,mwanza,manispaa ya ilemela,bugogwa,,,,,
2420,mwanza,manispaa ya ilemela,buswelu,,,,,
2421,mwanza,manispaa ya ilemela,buzuruga,,,,,
2422,mwanza,manispaa ya ilemela,ibungilo,,,,,
2423,mwanza,manispaa ya ilemela,ilemela,,,,,
2424,mwanza,manispaa ya ilemela,kahama,,,,,
2425,mwanza,manispaa ya ilemela,kawekamo,,,,,
2426,mwanza,manispaa ya ilemela,kayenze,,,,,
2427,mwanza,manispaa ya ilemela,kirumba,,,,,
2428,mwanza,manispaa ya ilemela,kiseke,,,,,
2429,mwanza,manispaa ya ilemela,kitangiri,,,,,
2430,mwanza,manispaa ya ilemela,mecco,,,,,
2431,mwanza,manispaa ya ilemela,nyakato,,,,,
2432,mwanza,manispaa ya ilemela,nyamanoro,,,,,
2433,mwanza,manispaa ya ilemela,nyamhongolo,,,,,
2434,mwanza,manispaa ya ilemela,nyasaka,,,,,
2435,mwanza,manispaa ya ilemela,pasiansi,,,,,
2436,mwanza,manispaa ya ilemela,sangabuye,,,,,
2437,mwanza,manispaa ya ilemela,shibula,,,,,
2438,mwanza,wilaya ya buchosa,bangwe,,,,,
2439,mwanza,wilaya ya buchosa,bugoro,,,,,
2440,mwanza,wilaya ya buchosa,buhama,,,,,
2441,mwanza,wilaya ya buchosa,bukokwa,,,,,
2442,mwanza,wilaya ya buchosa,bulyaheke,,,,,
2443,mwanza,wilaya ya buchosa,bupandwamhela,,,,,
2444,mwanza,wilaya ya buchosa,iligamba,,,,,
2445,mwanza,wilaya ya buchosa,irenza,,,,,
2446,mwanza,wilaya ya buchosa,kafunzo,,,,,
2447,mwanza,wilaya ya buchosa,kalebezo,,,,,
2448,mwanza,wilaya ya buchosa,kasisa,,,,,
2449,mwanza,wilaya ya buchosa,katwe,,,,,
2450,mwanza,wilaya ya buchosa,kazunzu,,,,,
2451,mwanza,wilaya ya buchosa,lugata,,,,,
2452,mwanza,wilaya ya buchosa,luharanyonga,,,,,
2453,mwanza,wilaya ya buchosa,maisome,,,,,
2454,mwanza,wilaya ya buchosa,nyakaliro,,,,,
2455,mwanza,wilaya ya buchosa,nyakasasa,,,,,
2456,mwanza,wilaya ya buchosa,nyakasungwa,,,,,
2457,mwanza,wilaya ya buchosa,nyanzenda,,,,,
2458,mwanza,wilaya ya buchosa,nyehunge,,,,,
2459,mwanza,wilaya ya kwimba,bugando,,,,,
2460,mwanza,wilaya ya kwimba,bungulwa,,,,,
2461,mwanza,wilaya ya kwimba,bupamwa,,,,,
2462,mwanza,wilaya ya kwimba,fukalo,,,,,
2463,mwanza,wilaya ya kwimba,hungumalwa,,,,,
2464,mwanza,wilaya ya kwimba,igongwa,,,,,
2465,mwanza,wilaya ya kwimba,ilula,,,,,
2466,mwanza,wilaya ya kwimba,iseni,,,,,
2467,mwanza,wilaya ya kwimba,kikubiji,,,,,
2468,mwanza,wilaya ya kwimba,lyoma,,,,,
2469,mwanza,wilaya ya kwimba,maligisu,,,,,
2470,mwanza,wilaya ya kwimba,malya,,,,,
2471,mwanza,wilaya ya kwimba,mantare,,,,,
2472,mwanza,wilaya ya kwimba,mhande,,,,,
2473,mwanza,wilaya ya kwimba,mwabomba,,,,,
2474,mwanza,wilaya ya kwimba,mwagi,,,,,
2475,mwanza,wilaya ya kwimba,mwakilyambiti,,,,,
2476,mwanza,wilaya ya kwimba,mwamala,,,,,
2477,mwanza,wilaya ya kwimba,mwandu,,,,,
2478,mwanza,wilaya ya kwimba,mwanghalanga,,,,,
2479,mwanza,wilaya ya kwimba,mwankulwe,,,,,
2480,mwanza,wilaya ya kwimba,nghundi,,,,,
2481,mwanza,wilaya ya kwimba,ngudu,,,,,
