hh1,hh2,b04_district,strate,b05_region,b06_departemen,b07_souspref,b08_commune,b09_zd,b10_nomvillag,b11_quartcpt,milieu,pop_density
631,4,6,goh,goh,gagnoa,serihio,non communal,60010,GNANTROA,QUARTIER ANTENNE,Rural,294.6528925619835
611,7,6,goh,goh,gagnoa,bayota,non communal,60140,BALAYO,BALAYO,Rural,294.6528925619835
632,12,6,goh,goh,gagnoa,serihio,non communal,6290,WANEWA,GOHUE,Rural,294.6528925619835
610,10,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDIE,ZAGRODOU,Rural,294.6528925619835
620,9,6,goh,goh,gagnoa,gagnoa,communal,60240,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
629,6,6,goh,goh,gagnoa,guiberoua,communal,6160,GRAND-ZIA,,Rural,294.6528925619835
618,10,6,goh,goh,gagnoa,gagnoa,communal,120,GAGNOA,SOKOURA,Urbain,294.6528925619835
619,2,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
625,2,6,goh,goh,gagnoa,gagnoa,communal,60720,PAYOPA,GBANAKRO,Rural,294.6528925619835
625,12,6,goh,goh,gagnoa,gagnoa,non communal,60720,PAYOPA,YAOKANKRO,Rural,294.6528925619835
610,4,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDIE,NEKEIDIE,Rural,294.6528925619835
615,11,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60200,DONHIO MALEHIO,BAOULEBOUGOU,Rural,294.6528925619835
616,10,6,goh,goh,gagnoa,doukouyo,non communal,60070,BAMO 1,AWANE,Rural,294.6528925619835
633,5,6,goh,goh,gagnoa,yopohue,non communal,60340,NAGADOUKOU,ZABATA,Rural,294.6528925619835
619,4,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
620,6,6,goh,goh,gagnoa,gagnoa,communal,240,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
621,10,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENNEKOURANI NORD,Urbain,294.6528925619835
617,10,6,goh,goh,gagnoa,gagnoa,communal,970,GAGNOA,DELBO2,Urbain,294.6528925619835
628,8,6,goh,goh,gagnoa,guiberoua,non communal,210,GUIBEROUA,GUIBEROUA,Urbain,294.6528925619835
611,8,6,goh,goh,gagnoa,bayota,non communal,60140,BALAYO,BALAYO,Rural,294.6528925619835
614,9,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60030,MAHIBOUO CPT,GROUSSISSO,Rural,294.6528925619835
631,1,6,goh,goh,gagnoa,serihio,non communal,60010,GNANTROA,ANTENNE,Rural,294.6528925619835
633,4,6,goh,goh,gagnoa,yopohue,non communal,60340,NAGADOUKOU,,Rural,294.6528925619835
623,4,6,goh,goh,gagnoa,gagnoa,communal,1750,GAGNOA,DARES SALAM,Urbain,294.6528925619835
620,1,6,goh,goh,gagnoa,gagnoa,communal,240,GAGNOA,DJOULABOUGOU,Urbain,294.6528925619835
618,1,6,goh,goh,gagnoa,gagnoa,communal,120,GAGNOA,SOUKOURA,Urbain,294.6528925619835
615,5,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60200,DONHIO MALEHIO,DONHIO MALEHIO,Rural,294.6528925619835
633,1,6,goh,goh,gagnoa,bayota,non communal,60340,NAGADOUKOU,NAGADOUKOU,Rural,294.6528925619835
621,3,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENKOURANI NORD,Urbain,294.6528925619835
625,6,6,goh,goh,gagnoa,gagnoa,non communal,60720,PAYOPA,GBANAKRO,Rural,294.6528925619835
615,4,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60200,DONHO MALEHIO,DONHIO MALEHIO,Rural,294.6528925619835
616,11,6,goh,goh,gagnoa,doukouyo,non communal,60070,BAMO 1,AWANE,Rural,294.6528925619835
611,3,6,goh,goh,gagnoa,bayota,non communal,60140,BALAYO,BALAYO,Rural,294.6528925619835
623,10,6,goh,goh,gagnoa,gagnoa,communal,1750,GAGNOA,DAR ES SALAM I,Urbain,294.6528925619835
625,7,6,goh,goh,gagnoa,gagnoa,non communal,60720,PAYOPA,YAO KANKRO,Rural,294.6528925619835
623,8,6,goh,goh,gagnoa,gagnoa,communal,1750,GAGNOA,DAR ES SALAM,Urbain,294.6528925619835
620,5,6,goh,goh,gagnoa,gagnoa,communal,240,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
624,9,6,goh,goh,gagnoa,gagnoa,communal,1790,GAGNOA,DAR ES SALAM 2,Urbain,294.6528925619835
619,8,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
627,11,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
631,5,6,goh,goh,gagnoa,serihio,non communal,60030,GNATROA,GODIAHIO,Rural,294.6528925619835
612,5,6,goh,goh,gagnoa,dahiepa-kehi,non communal,60080,BADIEPA,BADIEPA,Rural,294.6528925619835
621,1,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENEKOURANI NORD,Urbain,294.6528925619835
624,6,6,goh,goh,gagnoa,gagnoa,communal,1790,GAGNOA,DAR ES SALAM,Urbain,294.6528925619835
633,6,6,goh,goh,gagnoa,bayota,non communal,60340,NAGADOUKOU,NAGADOUKOU,Rural,294.6528925619835
629,5,6,goh,goh,gagnoa,guiberoua,communal,6320,GRAND-ZIA,,Rural,294.6528925619835
627,2,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
628,9,6,goh,goh,gagnoa,guiberoua,communal,210,GUIBEROUA,DISPENSARRE,Urbain,294.6528925619835
619,11,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU2,Urbain,294.6528925619835
627,1,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
613,7,6,goh,goh,gagnoa,dignago,non communal,6160,GBEUGREHOA,GBEUGREHOA,Rural,294.6528925619835
615,12,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60200,DONHIO MALEHIO,BAOULEBOUGOU,Rural,294.6528925619835
622,2,6,goh,goh,gagnoa,gagnoa,communal,1330,GAGNOA,SOGEFIA,Urbain,294.6528925619835
614,1,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60030,MAHIBOUO,GROUSSISSO,Rural,294.6528925619835
626,2,6,goh,goh,gagnoa,galebouo,non communal,60100,GBOGOUAHIO,GBOGOUAHIO,Rural,294.6528925619835
620,11,6,goh,goh,gagnoa,gagnoa,communal,60240,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
621,7,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENEKOURANI-NORD,Urbain,294.6528925619835
628,12,6,goh,goh,gagnoa,guiberoua,communal,210,GUIBEROUA,DISPENSAIRE,Urbain,294.6528925619835
617,2,6,goh,goh,gagnoa,gagnoa,communal,970,GAGNOA,DELBO2,Urbain,294.6528925619835
631,2,6,goh,goh,gagnoa,serihio,non communal,60010,GNANTROA,QUARTIER ANTENNE,Rural,294.6528925619835
621,2,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENEKOURANI NORD,Urbain,294.6528925619835
624,7,6,goh,goh,gagnoa,gagnoa,communal,1790,GAGNOA,DAR ES SALAM,Urbain,294.6528925619835
610,8,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDHE,NEKEIDHE,Rural,294.6528925619835
610,5,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDHE,ZAGREDOU,Rural,294.6528925619835
629,11,6,goh,goh,gagnoa,guiberoua,non communal,6320,GRZND ZIA,GRAND ZIA,Rural,294.6528925619835
613,10,6,goh,goh,gagnoa,dignago,non communal,6160,GBEUGREHOA,GBEUGREHOA,Rural,294.6528925619835
621,5,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENNEKOURANI NORD,Urbain,294.6528925619835
610,9,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDE,,Rural,294.6528925619835
625,5,6,goh,goh,gagnoa,gagnoa,non communal,60720,PAYOPA,GBANDAKRO,Rural,294.6528925619835
626,4,6,goh,goh,gagnoa,galebouo,non communal,60100,GBOGOUAHIO,GBOGOUAHIO,Rural,294.6528925619835
629,12,6,goh,goh,gagnoa,guiberoua,non communal,6320,GRAND ZIA,GRAND ZIA,Rural,294.6528925619835
611,4,6,goh,goh,gagnoa,ouragahio,non communal,60140,BALAYO,BALAYO,Rural,294.6528925619835
621,11,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENNEKOURANI NORD,Urbain,294.6528925619835
612,7,6,goh,goh,gagnoa,dahiepa-kehi,non communal,60080,BADIEPA,BADIEPA,Rural,294.6528925619835
611,12,6,goh,goh,gagnoa,bayota,non communal,60140,BALAYO,BALAYO,Rural,294.6528925619835
629,3,6,goh,goh,gagnoa,guiberoua,communal,6320,GRAND ZIA,GBOPIEDOUA,Rural,294.6528925619835
629,2,6,goh,goh,gagnoa,guiberoua,communal,6320,GRAND ZIA,GBOPIEDOUA,Rural,294.6528925619835
632,1,6,goh,goh,gagnoa,serihio,non communal,60290,WANEWA,GOHUE,Rural,294.6528925619835
621,9,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,ODIENEKOURANIE-NORD,Urbain,294.6528925619835
628,7,6,goh,goh,gagnoa,guiberoua,communal,210,GUIBEROUA,DISPENSAIRE,Urbain,294.6528925619835
623,11,6,goh,goh,gagnoa,gagnoa,communal,1750,GAGNOA,DAR ES SALAM I,Urbain,294.6528925619835
633,12,6,goh,goh,gagnoa,yopohue,non communal,60340,NAGADOUKOU,NAGADOUKOU,Rural,294.6528925619835
622,6,6,goh,goh,gagnoa,gagnoa,communal,1330,GAGNOA,SOGEFIA,Urbain,294.6528925619835
617,11,6,goh,goh,gagnoa,gagnoa,communal,970,GAGNOA,DELBO 2,Urbain,294.6528925619835
619,6,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
610,6,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDHE,NEKEIDHE,Rural,294.6528925619835
633,10,6,goh,goh,gagnoa,yopohue,non communal,60340,NAGADOUKOU,NAGADOUKOU,Rural,294.6528925619835
614,10,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60030,MAHIBOUO,GROUSSISSO,Rural,294.6528925619835
616,5,6,goh,goh,gagnoa,doukouyo,non communal,60070,BAMO I,BAMO I,Rural,294.6528925619835
611,9,6,goh,goh,gagnoa,bayota,non communal,60140,BALAYO,BALAYO,Rural,294.6528925619835
632,9,6,goh,goh,gagnoa,serihio,non communal,6290,WANEWA,GOHUE,Rural,294.6528925619835
612,12,6,goh,goh,gagnoa,dahiepa-kehi,non communal,60080,BADIEPA,WAN,Rural,294.6528925619835
610,7,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDHE,NEKEIDHE,Rural,294.6528925619835
612,11,6,goh,goh,gagnoa,dahiepa-kehi,non communal,60080,BADIEPA,BADIEPA,Rural,294.6528925619835
614,2,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60030,MAHIBOUO,GROUSSISSO,Rural,294.6528925619835
614,7,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60030,SANOGO,OUMAR,Rural,294.6528925619835
617,1,6,goh,goh,gagnoa,gagnoa,communal,970,GAGNOA,DELBO2,Urbain,294.6528925619835
615,9,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60200,DONHIO MALEHIO,BAOULEDOUGOU,Rural,294.6528925619835
617,4,6,goh,goh,gagnoa,gagnoa,communal,970,GAGNOA,DELBO2,Urbain,294.6528925619835
631,11,6,goh,goh,gagnoa,serihio,non communal,60010,GNATROA,GODIDIAHIO,Rural,294.6528925619835
625,10,6,goh,goh,gagnoa,gagnoa,communal,60720,PAYOPA,YAOKANKRO,Rural,294.6528925619835
618,3,6,goh,goh,gagnoa,gagnoa,communal,120,GAGNOA,SOKOURA,Urbain,294.6528925619835
622,3,6,goh,goh,gagnoa,gagnoa,communal,1330,GAGNOA,SOGEFIHA,Urbain,294.6528925619835
621,4,6,goh,goh,gagnoa,gagnoa,communal,410,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
620,2,6,goh,goh,gagnoa,gagnoa,communal,240,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
613,6,6,goh,goh,gagnoa,dignago,non communal,6160,60160,GBEUGREHOA,Rural,294.6528925619835
622,9,6,goh,goh,gagnoa,gagnoa,communal,1330,GAGNOA,SOGEFIA,Urbain,294.6528925619835
629,8,6,goh,goh,gagnoa,guiberoua,communal,6320,GRAND-ZIA,,Rural,294.6528925619835
633,2,6,goh,goh,gagnoa,bayota,non communal,60340,NAGADOUKOU,NAGADOUKOU,Rural,294.6528925619835
610,12,6,goh,goh,gagnoa,gagnoa,non communal,60050,NEKEIDE,NEKEIDE,Rural,294.6528925619835
622,10,6,goh,goh,gagnoa,gagnoa,communal,1330,GAGNOA,SOGEFIA,Urbain,294.6528925619835
618,5,6,goh,goh,gagnoa,gagnoa,communal,120,GAGNOA,GAGNOA,Urbain,294.6528925619835
633,9,6,goh,goh,gagnoa,yopohue,non communal,60340,NAGADOUKOU,NAGADOUKOU,Rural,294.6528925619835
630,12,6,goh,goh,gagnoa,ouragahio,non communal,30,OURAGAHIO,MISSION CATHOLIQUE,Urbain,294.6528925619835
612,6,6,goh,goh,gagnoa,dahiepa-kehi,non communal,60080,BADIEPA,BADIEPA,Rural,294.6528925619835
627,10,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
626,12,6,goh,goh,gagnoa,galebouo,non communal,60100,GBOGOUAHIO,GBOGOUAHIO,Rural,294.6528925619835
619,7,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU 1,Urbain,294.6528925619835
631,10,6,goh,goh,gagnoa,serihio,non communal,60010,GNATROA,GODIDIAHIO,Rural,294.6528925619835
613,8,6,goh,goh,gagnoa,dignago,non communal,6160,GBEUGREHOA,GBEUGREHOA,Rural,294.6528925619835
620,3,6,goh,goh,gagnoa,gagnoa,communal,240,GAGNOA,DJOULABOUGOU,Urbain,294.6528925619835
631,8,6,goh,goh,gagnoa,serihio,non communal,60010,GNATROA,GODIAHIO,Rural,294.6528925619835
619,9,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU 1,Urbain,294.6528925619835
631,7,6,goh,goh,gagnoa,serihio,non communal,60010,GNATROA,GODIAHIO,Rural,294.6528925619835
627,6,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
623,6,6,goh,goh,gagnoa,gagnoa,communal,1750,GAGNOA,DAR ES SALAM,Urbain,294.6528925619835
620,7,6,goh,goh,gagnoa,gagnoa,communal,240,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
630,6,6,goh,goh,gagnoa,ouragahio,communal,30,OURAGAHIO,MISSION CATHOLIQUE,Urbain,294.6528925619835
618,7,6,goh,goh,gagnoa,gagnoa,communal,120,GAGNOA,GAGNOA,Urbain,294.6528925619835
630,8,6,goh,goh,gagnoa,ouragahio,communal,30,OURAGAHIO,MISSION CATHOLIQUE,Urbain,294.6528925619835
623,2,6,goh,goh,gagnoa,gagnoa,communal,1750,GAGNOA,DARES SALAM,Urbain,294.6528925619835
626,1,6,goh,goh,gagnoa,galebouo,non communal,60100,GBOGOUAHIO,GBOGOUAHIO,Rural,294.6528925619835
618,8,6,goh,goh,gagnoa,gagnoa,communal,120,GAGNOA,GAGNOA,Urbain,294.6528925619835
632,11,6,goh,goh,gagnoa,serihio,non communal,6290,WANEWA,GOHUE,Rural,294.6528925619835
623,1,6,goh,goh,gagnoa,gagnoa,communal,1750,GAGNOA,DARES SALAM,Urbain,294.6528925619835
614,6,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60030,MAHIBOUO,GROSSISSO,Rural,294.6528925619835
628,1,6,goh,goh,gagnoa,guiberoua,communal,210,GUIBEROUA,GUIROUA,Urbain,294.6528925619835
627,5,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
626,5,6,goh,goh,gagnoa,galebouo,non communal,60100,GBOBOUAHIO,GBOBOUAHIO,Rural,294.6528925619835
628,6,6,goh,goh,gagnoa,guiberoua,communal,210,GUIBEROUA,DISPENSAIRE,Urbain,294.6528925619835
630,5,6,goh,goh,gagnoa,ouragahio,communal,30,OURAGAHIO,MISSION CATHOLIQUE,Urbain,294.6528925619835
626,11,6,goh,goh,gagnoa,galebouo,non communal,60100,GBOGOUAHIO,GBOGOUAHIO,Rural,294.6528925619835
617,8,6,goh,goh,gagnoa,gagnoa,communal,970,GAGNOA,DELBO II,Urbain,294.6528925619835
618,12,6,goh,goh,gagnoa,gagnoa,communal,424,GAGNOA,SOKOURA,Urbain,294.6528925619835
630,7,6,goh,goh,gagnoa,ouragahio,communal,30,OURAGAHIO,MISSION CATHOLIQUE,Urbain,294.6528925619835
616,8,6,goh,goh,gagnoa,doukouyo,non communal,60070,BAMO I,BAMO I,Rural,294.6528925619835
611,2,6,goh,goh,gagnoa,bayota,non communal,6140,BALAYO,BALAYO,Rural,294.6528925619835
619,1,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DJOULABOUGOU2,Urbain,294.6528925619835
627,12,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,KPO,Urbain,294.6528925619835
632,10,6,goh,goh,gagnoa,serihio,non communal,6290,WANEWA,GOHUE,Rural,294.6528925619835
630,3,6,goh,goh,gagnoa,ouragahio,communal,30,OURAGAHIO,MISSION CATHOLIQUE,Urbain,294.6528925619835
625,1,6,goh,goh,gagnoa,gagnoa,communal,60720,PAYOPA,GBANAKRO,Rural,294.6528925619835
617,3,6,goh,goh,gagnoa,gagnoa,communal,970,GAGNOA,DELBO2,Urbain,294.6528925619835
614,3,6,goh,goh,gagnoa,dougroupalegnoa,non communal,60030,MAHIBOUO,GROUSSISSO,Rural,294.6528925619835
628,10,6,goh,goh,gagnoa,guiberoua,communal,210,GUIBEROUA,DISPENSAIRE,Urbain,294.6528925619835
613,2,6,goh,goh,gagnoa,dignago,non communal,6160,GBEUGREHOA,GBEUGREHOA,Rural,294.6528925619835
618,4,6,goh,goh,gagnoa,gagnoa,communal,120,GAGNOA,SOKOURA,Urbain,294.6528925619835
625,3,6,goh,goh,gagnoa,serihio,non communal,60290,WANEWA,GOHUE,Rural,294.6528925619835
613,4,6,goh,goh,gagnoa,dignago,non communal,6160,GBEUGREHOA,GBEUGREHOA,Rural,294.6528925619835
632,6,6,goh,goh,gagnoa,serihio,non communal,6290,WANEWA,GOHUE,Rural,294.6528925619835
627,9,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
610,3,6,goh,goh,gagnoa,bayota,non communal,60050,NEKEIDE,ZAGRODOU,Rural,294.6528925619835
612,4,6,goh,goh,gagnoa,dahiepa-kehi,non communal,60080,BADIEPA,GBADIEPA,Rural,294.6528925619835
619,3,6,goh,goh,gagnoa,gagnoa,communal,190,GAGNOA,DIOULABOUGOU,Urbain,294.6528925619835
613,12,6,goh,goh,gagnoa,dignago,non communal,6160,GBEUGREHOA,GBEUGREHOA,Rural,294.6528925619835
627,4,6,goh,goh,gagnoa,guiberoua,communal,190,GUIBEROUA,SOKOURA,Urbain,294.6528925619835
622,7,6,goh,goh,gagnoa,gagnoa,communal,1330,GAGNOA,SOGEPHIA,Urbain,294.6528925619835
626,8,6,goh,goh,gagnoa,galebouo,non communal,60100,GBOBOUAHIO,GBOBOUAHIO,Rural,294.6528925619835
632,4,6,goh,goh,gagnoa,serihio,non communal,60290,WANEWA,GOHUE,Rural,294.6528925619835
612,9,6,goh,goh,gagnoa,dahiepa-kehi,non communal,60080,BADIEPA,BADIEPA,Rural,294.6528925619835
624,8,6,goh,goh,gagnoa,gagnoa,communal,1790,GAGNOA,DAR ES SALAM,Urbain,294.6528925619835
622,8,6,goh,goh,gagnoa,gagnoa,communal,1330,GAGNOA,SOGEPHIA,Urbain,294.6528925619835
611,6,6,goh,goh,gagnoa,bayota,non communal,60140,BALAYO,BALAYO,Rural,294.6528925619835
509,7,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,490,GRAND BASSAM,ODDOS,Urbain,672.224
506,11,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,60010,YAOU,GRODOUGOU,Rural,672.224
507,7,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND BASSAM,CHATEAU,Urbain,672.224
508,3,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,340,GRAND-BASSAM,BROMAKOTE,Urbain,672.224
509,11,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,490,GRAND BASSAM,ODDOS,Urbain,672.224
511,2,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,40050,BONGO,BONGO VILLAGE,Urbain,672.224
507,5,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND BASSAM,CHATEAU,Urbain,672.224
510,11,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,530,GRAND-BASSAM,CONGO,Urbain,672.224
507,11,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND-BASSAM,CHATEAU,Urbain,672.224
506,9,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,60010,YAOU,GLODOUGOU,Rural,672.224
508,7,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,340,GRAND BASSAM,BROMAKOTE,Urbain,672.224
507,8,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND BASSAM,CHATEAU,Urbain,672.224
507,1,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND BASSAM,CHATEAU,Urbain,672.224
506,5,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,60010,YAOU,FIBRIVOIRE,Rural,672.224
506,12,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,60010,YAOU,GRODOUGOU,Rural,672.224
511,3,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,40050,BONGO,BONGO VILLAGE,Urbain,672.224
509,4,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,490,GRAND-BASSAM,ODOSS,Urbain,672.224
504,5,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,180,BONOUA,BEGNERI,Urbain,672.224
510,3,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,530,GRAND BASSAM,CONGO,Urbain,672.224
504,10,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,180,BONOUA,BEGNERI,Urbain,672.224
505,12,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
510,1,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,530,GRAND-BASSAM,CONGO,Urbain,672.224
510,10,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,530,CONGO,CONGO 3,Urbain,672.224
509,12,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,490,ODOSS,FARKASS,Urbain,672.224
504,8,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,6007,BONOUA,BEGNERI,Urbain,672.224
507,9,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND-BASSAM,CHATEAU,Urbain,672.224
504,9,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,188,BONOUA,BEGNERI,Urbain,672.224
507,4,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND-BASSAM,CHATEAU,Urbain,672.224
508,4,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,340,BINGERVILLE,BROMAKOTE,Urbain,672.224
507,12,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND-BASSAM,CHATEAU,Urbain,672.224
505,3,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
510,7,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,530,GRAND BASSAM,CONGO,Urbain,672.224
508,1,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,340,GRAND BASSAM,BROMAKOTE,Urbain,672.224
508,8,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,340,GRAND BASSAM,BROMAKOTE,Urbain,672.224
510,2,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,530,GRAND-BASSAM,CONGO,Urbain,672.224
509,9,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,490,GRAND-BASSAM,ODOSS,Urbain,672.224
505,7,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
505,8,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
509,3,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,490,GRAND BASSAM,ODDOS,Urbain,672.224
504,2,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,180,BONOUA,BEGNERI,Urbain,672.224
506,10,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,60010,YAOU,GRODOUGOU,Rural,672.224
507,2,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND BASSAM,CHATEAU,Urbain,672.224
504,3,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,180,BONOUA,BEGNERI,Urbain,672.224
504,11,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,180,BONOUA,BEGNERI,Urbain,672.224
504,7,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,6007,BONOUA,,Urbain,672.224
506,1,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,60010,YAOU,NOUVEAU QUARTIER,Rural,672.224
505,5,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
506,4,4,sud-comoe,sud-comoe,grand-bassam,bonoua,non communal,60010,YAOU,FIBRIVOIRE,Rural,672.224
504,4,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,180,BONOUA,BEGNERI,Urbain,672.224
507,6,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND BASSAM,CHATEAU,Urbain,672.224
508,9,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,340,GRAND-BASSAM,BROMAKOTE,Urbain,672.224
505,4,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
507,10,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND-BASSAM,CHATEAU,Urbain,672.224
509,8,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,490,GRAND BASSAM,ODDOS,Urbain,672.224
510,8,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,530,GRAND BASSAM,CONGO,Urbain,672.224
507,3,4,sud-comoe,sud-comoe,grand-bassam,grand-bassam,communal,320,GRAND BASSAM,CHATEAU,Urbain,672.224
505,6,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
505,1,4,sud-comoe,sud-comoe,grand-bassam,bonoua,communal,530,BONOUA,MIMBI,Urbain,672.224
